Tag_Num,returnedArea,returnedLat,returnedLon,returnedDate,ReturnedBoat,GearType,Company,Catch.t,dataorigin,originalDF,id,Comments
603928,UNKNOWN,43 15.84,66 20.74,30-08-2023,Canada 100,Purse Seine,Connors,32,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors only vessel out that day.
563703,UNKNOWN,43 15.84,66 20.74,30-08-2023,Canada 100,Purse Seine,Connors,32,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors only vessel out that day.
564573,UNKNOWN,43 15.84,66 20.74,30-08-2023,Canada 100,Purse Seine,Connors,32,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors only vessel out that day.
564038,UNKNOWN,43 15.84,66 20.74,30-08-2023,Canada 100,Purse Seine,Connors,32,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors only vessel out that day.
564593,UNKNOWN,43 15.84,66 20.74,30-08-2023,Canada 100,Purse Seine,Connors,32,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,Used C1 as Connors only vessel out that day.
564713,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564637,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564334,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564312,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Comeau,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564783,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564604,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564864,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564417,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564764,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564554,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564761,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
564463,UNKNOWN,43 14.24,66 19.26,30-08-2023,Lady Janice,Purse Seine,Connors,50,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Lady Janice,
473112,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
471616,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
564411,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
564358,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
532075,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
471558,UNKNOWN,44 19 42,66 24.70,30-08-2023,Morning Star,Purse Seine,Scotia,12,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,30-08-2023 Morning Star,
603692,UNKNOWN,,,31-08-2023,UNKOWN,Purse Seine,Cape Breeze,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564066,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564434,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
577797,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
578873,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564202,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564961,Scots Bay,,,Fresh,Canada 100,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
567265,Scots Bay,,,Fresh,Fundy Monarch,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
521924,UNKNOWN,,,Fresh,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
575814,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
569623,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564590,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564857,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
567627,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564566,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564942,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564662,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564401,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
563884,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564322,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
471403,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564333,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
572490,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
564476,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
563708,UNKNOWN,,,Frozen,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
563807,UNKNOWN,,,Frozen - Code unclear to determine date,Unclear,Purse Seine,Comeau,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
572457,UNKNOWN,,,Unclear,UNKOWN,Purse Seine,Connors,,2024 Tag Returns.csv,Connors Fish Tag Data 2024.xlsx,,
