ID,Depth,Temperature,Salinity,Ground,Date,Lat,Lon,Year,Survey,Julian,Biomass,Month,station_name,mean_temp,total_precip,total_snow,total_rain,spd_max_gust,min_temp,max_temp,heat_deg_days,cool_deg_days,In_Box
10K100766_20180708_160923,13.59863913,11.27398946,30.99467889,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,13.89749281,11.27354699,30.99476447,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,14.19634595,11.26481835,30.99437244,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,14.49519788,11.25012,30.9971094,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,14.79404924,11.25368088,30.9938132,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,15.09289958,11.25654924,31.00463091,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,15.391749,11.25601357,30.9994785,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,15.69059848,11.25895862,31.00164681,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,15.98944767,11.26067378,31.00005861,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,16.28829607,11.26182627,31.00621485,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,16.58714305,11.2691014,31.01158489,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,16.88598982,11.26600926,31.00600331,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,17.18483707,11.26368857,31.00313749,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,17.48368347,11.25744335,31.00853586,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,17.78252811,11.25383041,31.01344457,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,18.08137144,11.25372065,31.01628611,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,18.38021449,11.25450083,31.01298077,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,18.67905726,11.26001562,31.01726717,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,18.97789937,11.25230434,31.01527363,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,19.27674115,11.24726687,31.01432381,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,19.57558201,11.2484376,31.01950307,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,19.87442125,11.24801482,31.02577892,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,20.17326001,11.25549283,31.02235172,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,20.47209838,11.25471752,31.02765767,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,20.77093517,11.25260448,31.03275147,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,21.06977146,11.24980712,31.02789776,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,21.36860782,11.24390827,31.02717066,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,21.66744363,11.23975623,31.0274938,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,21.96627894,11.2439242,31.02859787,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,22.26511477,11.25041513,31.02233153,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,22.56395115,11.24805517,31.02163927,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,22.86278711,11.24310602,31.02146461,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,23.16162208,11.2455841,31.0267331,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,23.46045612,11.25460185,31.02932455,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,23.75929036,11.25334065,31.02372754,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,24.05812345,11.24379076,31.03405856,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,24.35695502,11.23819935,31.03067977,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,24.65578568,11.2350679,31.03712906,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,24.95461489,11.23310336,31.03927635,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,25.2534434,11.23586037,31.04050879,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,25.55227178,11.23624482,31.03815026,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,25.85110034,11.24512701,31.03795539,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,26.14992833,11.2414533,31.04148361,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,26.44875541,11.23241388,31.04003393,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,26.74758176,11.22768107,31.04175461,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,27.04640653,11.22712706,31.04983844,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,27.3452305,11.22972298,31.0463128,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,27.644055,11.23498685,31.04389782,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,27.94287925,11.23692,31.04722696,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,28.24170276,11.23404419,31.04711647,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,28.54052562,11.22902625,31.04820412,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,28.83934913,11.22855786,31.03718888,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,29.13817242,11.22379146,31.04592469,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,29.43699356,11.22422181,31.05223708,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,29.73581454,11.22292545,31.04412715,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,30.0346349,11.21421072,31.05237208,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,30.33345214,11.20324327,31.06429552,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,30.63226802,11.20482656,31.05913791,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,30.93108274,11.20473061,31.07195338,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,31.22989647,11.20524835,31.06497628,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,31.52871018,11.20366337,31.06882292,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,31.82752353,11.20252009,31.06464493,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,32.12633647,11.2052774,31.06973907,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,32.42514884,11.20376164,31.06696042,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,32.72396121,11.20093548,31.06571356,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,33.02277228,11.20037256,31.07475297,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,33.32158223,11.20090007,31.07254004,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,33.62039282,11.20694209,31.06767246,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,33.91920352,11.2059873,31.06963842,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,34.21801257,11.20018196,31.07770531,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,34.51682056,11.19905835,31.07449683,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,34.8156285,11.19639987,31.07422736,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,35.11443624,11.19788929,31.07306848,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,35.41324376,11.20168366,31.07436534,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,35.71205038,11.20480757,31.07948063,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,36.0108576,11.20587403,31.06715631,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,36.30966526,11.20362703,31.07223183,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,36.60847109,11.20031221,31.07914461,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,36.90727597,11.19933936,31.07659518,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,37.20608137,11.19860267,31.07116565,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,37.50488644,11.19767221,31.07611114,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,37.80369056,11.20117965,31.07720812,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,38.10249463,11.20196385,31.07449292,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,38.40129787,11.20136757,31.08152576,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,38.70010011,11.20292062,31.08060585,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,38.99890308,11.20121469,31.07199884,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,39.29770506,11.19628893,31.08493066,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,39.59650509,11.19572966,31.08492576,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,39.89530449,11.19571392,31.08731525,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,40.19410333,11.19125795,31.08591527,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,40.49290185,11.18630173,31.08499466,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,40.79170003,11.19015854,31.08568867,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,41.09049815,11.19264859,31.08397289,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,41.38929576,11.19036631,31.08719366,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,41.68809196,11.18315046,31.09132374,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,41.98688652,11.17903004,31.09609311,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,42.28568002,11.17844958,31.09653614,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,42.58447277,11.18078398,31.10024357,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,42.88326648,11.19306129,31.0882471,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,43.18206125,11.18939098,31.08994454,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,43.48085578,11.18932507,31.08648501,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,43.77965072,11.19076593,31.08364779,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,44.0784455,11.188861,31.08484707,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,44.37723856,11.18360913,31.09416805,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,44.67603035,11.18403595,31.09192758,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,44.97482146,11.18081158,31.09656502,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,45.27361184,11.18414536,31.09545772,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,45.57240227,11.17935209,31.09272046,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,45.87119151,11.17633719,31.10124283,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,46.16998018,11.17878672,31.09460187,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,46.46876919,11.17851645,31.09574366,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,46.76755819,11.17862855,31.09168111,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,47.06634952,11.18118662,31.07280422,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,47.36514366,11.17639772,31.06331853,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,47.66393859,11.17367659,31.0612646,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,47.96273362,11.17289956,31.05852219,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,48.2615274,11.17276166,31.06920538,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,48.56031972,11.17238046,31.06826577,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,48.85911188,11.17433322,31.06790226,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,49.15790358,11.17106314,31.06916214,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,49.45669509,11.17599421,31.06688618,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,49.75548708,11.18017752,31.06395298,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,50.05427832,11.18362267,31.07229555,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,50.35306833,11.18630574,31.07316293,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,50.6518593,11.19663308,31.06382118,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,50.95065133,11.19432184,31.06259994,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,51.24944338,11.18747727,31.05860765,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,51.54823265,11.1903573,31.08321859,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,51.84701695,11.18622322,31.09918673,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180708_160923,52.09219868,11.2094521,31.08169717,Scots Bay,2018-07-08,45.1379,-65.0129,2018,3,189,NA,7,GREENWOOD A,19.6,0,0,0,50,10.3,28.9,0,1.6,0
10K100766_20180721_224124,0.149414228,11.69222958,31.27249741,Scots Bay,2018-07-21,45.0567,-65.2082,2018,4,202,NA,7,GREENWOOD A,20.3,0.2,0,0.2,NA,15.2,25.3,0,2.3,1
10K100766_20180721_224124,0.448241252,11.68488937,31.28120519,Scots Bay,2018-07-21,45.0567,-65.2082,2018,4,202,NA,7,GREENWOOD A,20.3,0.2,0,0.2,NA,15.2,25.3,0,2.3,1
10K100766_20180721_224124,0.747066901,11.6748435,31.27757672,Scots Bay,2018-07-21,45.0567,-65.2082,2018,4,202,NA,7,GREENWOOD A,20.3,0.2,0,0.2,NA,15.2,25.3,0,2.3,1
